
Importing updates of last 60 months into SourceData : XLIS.db.
Checking updates from 20121118 and adding to XLIS.db...

('HENGISTBURY INVESTMENT PARTNERS LLP', 'PHAROL, SGPS, S.A.', 'PTPTC0AM0009', 1.07, '20140710', 'XLIS', '20171118_15h06')
('HENGISTBURY INVESTMENT PARTNERS LLP', 'PHAROL, SGPS, S.A.', 'PTPTC0AM0009', 1.18, '20140708', 'XLIS', '20171118_15h06')
('HENGISTBURY INVESTMENT PARTNERS LLP', 'PHAROL, SGPS, S.A.', 'PTPTC0AM0009', 1.47, '20140220', 'XLIS', '20171118_15h06')
('HENGISTBURY INVESTMENT PARTNERS LLP', 'PHAROL, SGPS, S.A.', 'PTPTC0AM0009', 1.02, '20140203', 'XLIS', '20171118_15h06')
('HENGISTBURY INVESTMENT PARTNERS LLP', 'PHAROL, SGPS, S.A.', 'PTPTC0AM0009', 0.9, '20131029', 'XLIS', '20171118_15h06')
('HENGISTBURY INVESTMENT PARTNERS LLP', 'PHAROL, SGPS, S.A.', 'PTPTC0AM0009', 0.71, '20131009', 'XLIS', '20171118_15h06')
('HENGISTBURY INVESTMENT PARTNERS LLP', 'PHAROL, SGPS, S.A.', 'PTPTC0AM0009', 0.84, '20131001', 'XLIS', '20171118_15h06')
('HENGISTBURY INVESTMENT PARTNERS LLP', 'PHAROL, SGPS, S.A.', 'PTPTC0AM0009', 0.78, '20130913', 'XLIS', '20171118_15h06')
('HENGISTBURY INVESTMENT PARTNERS LLP', 'PHAROL, SGPS, S.A.', 'PTPTC0AM0009', 0.61, '20130822', 'XLIS', '20171118_15h06')
('JERICHO CAPITAL ASSET MANAGEMENT LP', 'PHAROL, SGPS, S.A.', 'PTPTC0AM0009', 0.53, '20141013', 'XLIS', '20171118_15h06')
('JERICHO CAPITAL ASSET MANAGEMENT LP', 'PHAROL, SGPS, S.A.', 'PTPTC0AM0009', 0.76, '20141010', 'XLIS', '20171118_15h06')
('JERICHO CAPITAL ASSET MANAGEMENT LP', 'PHAROL, SGPS, S.A.', 'PTPTC0AM0009', 0.9, '20140916', 'XLIS', '20171118_15h06')
('JERICHO CAPITAL ASSET MANAGEMENT LP', 'PHAROL, SGPS, S.A.', 'PTPTC0AM0009', 1.05, '20140915', 'XLIS', '20171118_15h06')
('JERICHO CAPITAL ASSET MANAGEMENT LP', 'PHAROL, SGPS, S.A.', 'PTPTC0AM0009', 1.31, '20140709', 'XLIS', '20171118_15h06')
('JERICHO CAPITAL ASSET MANAGEMENT LP', 'PHAROL, SGPS, S.A.', 'PTPTC0AM0009', 1.23, '20140707', 'XLIS', '20171118_15h06')
('JERICHO CAPITAL ASSET MANAGEMENT LP', 'PHAROL, SGPS, S.A.', 'PTPTC0AM0009', 1.0, '20140704', 'XLIS', '20171118_15h06')
('JERICHO CAPITAL ASSET MANAGEMENT LP', 'PHAROL, SGPS, S.A.', 'PTPTC0AM0009', 0.6, '20140703', 'XLIS', '20171118_15h06')
('JERICHO CAPITAL ASSET MANAGEMENT LP', 'PHAROL, SGPS, S.A.', 'PTPTC0AM0009', 0.53, '20140107', 'XLIS', '20171118_15h06')
('JERICHO CAPITAL ASSET MANAGEMENT LP', 'PHAROL, SGPS, S.A.', 'PTPTC0AM0009', 0.67, '20140106', 'XLIS', '20171118_15h06')
('JERICHO CAPITAL ASSET MANAGEMENT LP', 'PHAROL, SGPS, S.A.', 'PTPTC0AM0009', 0.76, '20140103', 'XLIS', '20171118_15h06')
('JERICHO CAPITAL ASSET MANAGEMENT LP', 'PHAROL, SGPS, S.A.', 'PTPTC0AM0009', 0.91, '20131211', 'XLIS', '20171118_15h06')
('JERICHO CAPITAL ASSET MANAGEMENT LP', 'PHAROL, SGPS, S.A.', 'PTPTC0AM0009', 1.0, '20131210', 'XLIS', '20171118_15h06')
('JERICHO CAPITAL ASSET MANAGEMENT LP', 'PHAROL, SGPS, S.A.', 'PTPTC0AM0009', 1.2, '20131121', 'XLIS', '20171118_15h06')
('JERICHO CAPITAL ASSET MANAGEMENT LP', 'PHAROL, SGPS, S.A.', 'PTPTC0AM0009', 1.04, '20131025', 'XLIS', '20171118_15h06')
('JERICHO CAPITAL ASSET MANAGEMENT LP', 'PHAROL, SGPS, S.A.', 'PTPTC0AM0009', 1.44, '20130621', 'XLIS', '20171118_15h06')
('JERICHO CAPITAL ASSET MANAGEMENT LP', 'PHAROL, SGPS, S.A.', 'PTPTC0AM0009', 1.25, '20130603', 'XLIS', '20171118_15h06')
('JERICHO CAPITAL ASSET MANAGEMENT LP', 'PHAROL, SGPS, S.A.', 'PTPTC0AM0009', 1.16, '20130531', 'XLIS', '20171118_15h06')
('JERICHO CAPITAL ASSET MANAGEMENT LP', 'PHAROL, SGPS, S.A.', 'PTPTC0AM0009', 1.0, '20130530', 'XLIS', '20171118_15h06')
('JERICHO CAPITAL ASSET MANAGEMENT LP', 'PHAROL, SGPS, S.A.', 'PTPTC0AM0009', 0.92, '20130529', 'XLIS', '20171118_15h06')
('JERICHO CAPITAL ASSET MANAGEMENT LP', 'PHAROL, SGPS, S.A.', 'PTPTC0AM0009', 0.84, '20130517', 'XLIS', '20171118_15h06')
('JERICHO CAPITAL ASSET MANAGEMENT LP', 'PHAROL, SGPS, S.A.', 'PTPTC0AM0009', 0.76, '20130515', 'XLIS', '20171118_15h06')
('JERICHO CAPITAL ASSET MANAGEMENT LP', 'PHAROL, SGPS, S.A.', 'PTPTC0AM0009', 0.61, '20130430', 'XLIS', '20171118_15h06')
('LOGOS INTERNATIONAL SICAV-FIS *', 'PHAROL, SGPS, S.A.', 'PTPTC0AM0009', 0.5, '20160225', 'XLIS', '20171118_15h06')
('LOGOS INTERNATIONAL SICAV-FIS *', 'PHAROL, SGPS, S.A.', 'PTPTC0AM0009', 0.52, '20150430', 'XLIS', '20171118_15h06')
('LOGOS INTERNATIONAL SICAV-FIS *', 'PHAROL, SGPS, S.A.', 'PTPTC0AM0009', 0.59, '20150416', 'XLIS', '20171118_15h06')
('LOGOS INTERNATIONAL SICAV-FIS *', 'PHAROL, SGPS, S.A.', 'PTPTC0AM0009', 0.68, '20150318', 'XLIS', '20171118_15h06')
('LOGOS INTERNATIONAL SICAV-FIS *', 'PHAROL, SGPS, S.A.', 'PTPTC0AM0009', 0.75, '20150317', 'XLIS', '20171118_15h06')
('LOGOS INTERNATIONAL SICAV-FIS *', 'PHAROL, SGPS, S.A.', 'PTPTC0AM0009', 0.83, '20150206', 'XLIS', '20171118_15h06')
('LOGOS INTERNATIONAL SICAV-FIS *', 'PHAROL, SGPS, S.A.', 'PTPTC0AM0009', 0.73, '20150203', 'XLIS', '20171118_15h06')
('LOGOS INTERNATIONAL SICAV-FIS *', 'PHAROL, SGPS, S.A.', 'PTPTC0AM0009', 0.64, '20150123', 'XLIS', '20171118_15h06')
('LOGOS INTERNATIONAL SICAV-FIS *', 'PHAROL, SGPS, S.A.', 'PTPTC0AM0009', 0.65, '20141125', 'XLIS', '20171118_15h06')
('LOGOS INTERNATIONAL SICAV-FIS *', 'PHAROL, SGPS, S.A.', 'PTPTC0AM0009', 0.6, '20141117', 'XLIS', '20171118_15h06')
('LOGOS INTERNATIONAL SICAV-FIS *', 'PHAROL, SGPS, S.A.', 'PTPTC0AM0009', 0.52, '20140924', 'XLIS', '20171118_15h06')
('LOGOS INTERNATIONAL SICAV-FIS *', 'PHAROL, SGPS, S.A.', 'PTPTC0AM0009', 0.62, '20140728', 'XLIS', '20171118_15h06')
('LOGOS INTERNATIONAL SICAV-FIS *', 'PHAROL, SGPS, S.A.', 'PTPTC0AM0009', 0.52, '20140716', 'XLIS', '20171118_15h06')
('MARSHALL WACE LLP', 'PHAROL, SGPS, S.A.', 'PTPTC0AM0009', 1.15, '20170518', 'XLIS', '20171118_15h06')
('MARSHALL WACE LLP', 'PHAROL, SGPS, S.A.', 'PTPTC0AM0009', 1.0, '20170515', 'XLIS', '20171118_15h06')
('MARSHALL WACE LLP', 'PHAROL, SGPS, S.A.', 'PTPTC0AM0009', 0.94, '20170511', 'XLIS', '20171118_15h06')
('MARSHALL WACE LLP', 'PHAROL, SGPS, S.A.', 'PTPTC0AM0009', 0.8, '20170508', 'XLIS', '20171118_15h06')
('MARSHALL WACE LLP', 'PHAROL, SGPS, S.A.', 'PTPTC0AM0009', 0.74, '20170505', 'XLIS', '20171118_15h06')
('MARSHALL WACE LLP', 'PHAROL, SGPS, S.A.', 'PTPTC0AM0009', 0.6, '20170502', 'XLIS', '20171118_15h06')
('MARSHALL WACE LLP', 'PHAROL, SGPS, S.A.', 'PTPTC0AM0009', 0.51, '20170427', 'XLIS', '20171118_15h06')
('MARSHALL WACE LLP', 'PHAROL, SGPS, S.A.', 'PTPTC0AM0009', 0.51, '20150706', 'XLIS', '20171118_15h06')
('MARSHALL WACE LLP', 'PHAROL, SGPS, S.A.', 'PTPTC0AM0009', 0.54, '20141020', 'XLIS', '20171118_15h06')
('MARSHALL WACE LLP', 'PHAROL, SGPS, S.A.', 'PTPTC0AM0009', 0.51, '20140730', 'XLIS', '20171118_15h06')
('MARSHALL WACE LLP', 'PHAROL, SGPS, S.A.', 'PTPTC0AM0009', 0.61, '20140729', 'XLIS', '20171118_15h06')
('MARSHALL WACE LLP', 'PHAROL, SGPS, S.A.', 'PTPTC0AM0009', 0.78, '20140724', 'XLIS', '20171118_15h06')
('MARSHALL WACE LLP', 'PHAROL, SGPS, S.A.', 'PTPTC0AM0009', 0.8, '20140715', 'XLIS', '20171118_15h06')
('MARSHALL WACE LLP', 'PHAROL, SGPS, S.A.', 'PTPTC0AM0009', 0.74, '20140711', 'XLIS', '20171118_15h06')
('MARSHALL WACE LLP', 'PHAROL, SGPS, S.A.', 'PTPTC0AM0009', 0.53, '20140709', 'XLIS', '20171118_15h06')
('MARSHALL WACE LLP', 'PHAROL, SGPS, S.A.', 'PTPTC0AM0009', 0.61, '20140708', 'XLIS', '20171118_15h06')
('MARSHALL WACE LLP', 'PHAROL, SGPS, S.A.', 'PTPTC0AM0009', 0.52, '20140704', 'XLIS', '20171118_15h06')
('MARSHALL WACE LLP', 'PHAROL, SGPS, S.A.', 'PTPTC0AM0009', 0.58, '20140623', 'XLIS', '20171118_15h06')
('MARSHALL WACE LLP', 'PHAROL, SGPS, S.A.', 'PTPTC0AM0009', 0.69, '20140619', 'XLIS', '20171118_15h06')
('MARSHALL WACE LLP', 'PHAROL, SGPS, S.A.', 'PTPTC0AM0009', 0.74, '20140617', 'XLIS', '20171118_15h06')
('MARSHALL WACE LLP', 'PHAROL, SGPS, S.A.', 'PTPTC0AM0009', 0.83, '20140612', 'XLIS', '20171118_15h06')
('MARSHALL WACE LLP', 'PHAROL, SGPS, S.A.', 'PTPTC0AM0009', 0.7, '20140606', 'XLIS', '20171118_15h06')
('MARSHALL WACE LLP', 'PHAROL, SGPS, S.A.', 'PTPTC0AM0009', 0.65, '20140519', 'XLIS', '20171118_15h06')
('MARSHALL WACE LLP', 'PHAROL, SGPS, S.A.', 'PTPTC0AM0009', 0.71, '20140513', 'XLIS', '20171118_15h06')
('MARSHALL WACE LLP', 'PHAROL, SGPS, S.A.', 'PTPTC0AM0009', 0.66, '20140508', 'XLIS', '20171118_15h06')
('MARSHALL WACE LLP', 'PHAROL, SGPS, S.A.', 'PTPTC0AM0009', 0.77, '20140429', 'XLIS', '20171118_15h06')
('MARSHALL WACE LLP', 'PHAROL, SGPS, S.A.', 'PTPTC0AM0009', 0.8, '20140425', 'XLIS', '20171118_15h06')
('MARSHALL WACE LLP', 'PHAROL, SGPS, S.A.', 'PTPTC0AM0009', 0.76, '20140424', 'XLIS', '20171118_15h06')
('MARSHALL WACE LLP', 'PHAROL, SGPS, S.A.', 'PTPTC0AM0009', 0.82, '20140417', 'XLIS', '20171118_15h06')
('MARSHALL WACE LLP', 'PHAROL, SGPS, S.A.', 'PTPTC0AM0009', 0.72, '20140415', 'XLIS', '20171118_15h06')
('MARSHALL WACE LLP', 'PHAROL, SGPS, S.A.', 'PTPTC0AM0009', 0.63, '20140411', 'XLIS', '20171118_15h06')
('MARSHALL WACE LLP', 'PHAROL, SGPS, S.A.', 'PTPTC0AM0009', 0.52, '20140409', 'XLIS', '20171118_15h06')
('MARSHALL WACE LLP', 'PHAROL, SGPS, S.A.', 'PTPTC0AM0009', 0.58, '20140321', 'XLIS', '20171118_15h06')
('MARSHALL WACE LLP', 'PHAROL, SGPS, S.A.', 'PTPTC0AM0009', 0.69, '20140318', 'XLIS', '20171118_15h06')
('MARSHALL WACE LLP', 'PHAROL, SGPS, S.A.', 'PTPTC0AM0009', 0.78, '20140314', 'XLIS', '20171118_15h06')
('MARSHALL WACE LLP', 'PHAROL, SGPS, S.A.', 'PTPTC0AM0009', 0.83, '20140226', 'XLIS', '20171118_15h06')
('MARSHALL WACE LLP', 'PHAROL, SGPS, S.A.', 'PTPTC0AM0009', 0.7, '20140221', 'XLIS', '20171118_15h06')
('MARSHALL WACE LLP', 'PHAROL, SGPS, S.A.', 'PTPTC0AM0009', 0.67, '20140220', 'XLIS', '20171118_15h06')
('MARSHALL WACE LLP', 'PHAROL, SGPS, S.A.', 'PTPTC0AM0009', 0.59, '20140213', 'XLIS', '20171118_15h06')
('MARSHALL WACE LLP', 'PHAROL, SGPS, S.A.', 'PTPTC0AM0009', 0.69, '20140210', 'XLIS', '20171118_15h06')
('MARSHALL WACE LLP', 'PHAROL, SGPS, S.A.', 'PTPTC0AM0009', 0.79, '20140206', 'XLIS', '20171118_15h06')
('MARSHALL WACE LLP', 'PHAROL, SGPS, S.A.', 'PTPTC0AM0009', 0.81, '20140122', 'XLIS', '20171118_15h06')
('MARSHALL WACE LLP', 'PHAROL, SGPS, S.A.', 'PTPTC0AM0009', 0.72, '20140115', 'XLIS', '20171118_15h06')
('MARSHALL WACE LLP', 'PHAROL, SGPS, S.A.', 'PTPTC0AM0009', 0.63, '20140113', 'XLIS', '20171118_15h06')
('MARSHALL WACE LLP', 'PHAROL, SGPS, S.A.', 'PTPTC0AM0009', 0.52, '20131220', 'XLIS', '20171118_15h06')
('MARSHALL WACE LLP', 'PHAROL, SGPS, S.A.', 'PTPTC0AM0009', 0.51, '20131211', 'XLIS', '20171118_15h06')
('MARSHALL WACE LLP', 'PHAROL, SGPS, S.A.', 'PTPTC0AM0009', 0.55, '20131127', 'XLIS', '20171118_15h06')
('MARSHALL WACE LLP', 'PHAROL, SGPS, S.A.', 'PTPTC0AM0009', 0.63, '20131125', 'XLIS', '20171118_15h06')
('MARSHALL WACE LLP', 'PHAROL, SGPS, S.A.', 'PTPTC0AM0009', 0.53, '20131121', 'XLIS', '20171118_15h06')
('MARSHALL WACE LLP', 'PHAROL, SGPS, S.A.', 'PTPTC0AM0009', 0.51, '20130906', 'XLIS', '20171118_15h06')
('MARSHALL WACE LLP', 'PHAROL, SGPS, S.A.', 'PTPTC0AM0009', 0.6, '20130905', 'XLIS', '20171118_15h06')
('MARSHALL WACE LLP', 'PHAROL, SGPS, S.A.', 'PTPTC0AM0009', 0.7, '20130829', 'XLIS', '20171118_15h06')
('MARSHALL WACE LLP', 'PHAROL, SGPS, S.A.', 'PTPTC0AM0009', 0.68, '20130815', 'XLIS', '20171118_15h06')
('MARSHALL WACE LLP', 'PHAROL, SGPS, S.A.', 'PTPTC0AM0009', 0.72, '20130808', 'XLIS', '20171118_15h06')
('MARSHALL WACE LLP', 'PHAROL, SGPS, S.A.', 'PTPTC0AM0009', 0.6, '20130805', 'XLIS', '20171118_15h06')
('MARSHALL WACE LLP', 'PHAROL, SGPS, S.A.', 'PTPTC0AM0009', 0.59, '20130801', 'XLIS', '20171118_15h06')
('MARSHALL WACE LLP', 'PHAROL, SGPS, S.A.', 'PTPTC0AM0009', 0.68, '20130725', 'XLIS', '20171118_15h06')
('MARSHALL WACE LLP', 'PHAROL, SGPS, S.A.', 'PTPTC0AM0009', 0.77, '20130723', 'XLIS', '20171118_15h06')
('MARSHALL WACE LLP', 'PHAROL, SGPS, S.A.', 'PTPTC0AM0009', 0.81, '20130717', 'XLIS', '20171118_15h06')
('MARSHALL WACE LLP', 'PHAROL, SGPS, S.A.', 'PTPTC0AM0009', 0.76, '20130715', 'XLIS', '20171118_15h06')
('MARSHALL WACE LLP', 'PHAROL, SGPS, S.A.', 'PTPTC0AM0009', 0.69, '20130709', 'XLIS', '20171118_15h06')
('MARSHALL WACE LLP', 'PHAROL, SGPS, S.A.', 'PTPTC0AM0009', 0.72, '20130702', 'XLIS', '20171118_15h06')
('MARSHALL WACE LLP', 'PHAROL, SGPS, S.A.', 'PTPTC0AM0009', 0.62, '20130628', 'XLIS', '20171118_15h06')
('MARSHALL WACE LLP', 'PHAROL, SGPS, S.A.', 'PTPTC0AM0009', 0.53, '20130625', 'XLIS', '20171118_15h06')
('MARSHALL WACE LLP', 'PHAROL, SGPS, S.A.', 'PTPTC0AM0009', 0.5, '20130405', 'XLIS', '20171118_15h06')
('MARSHALL WACE LLP', 'PHAROL, SGPS, S.A.', 'PTPTC0AM0009', 0.5, '20130306', 'XLIS', '20171118_15h06')
('MEDITOR CAPITAL MANAGEMENT', 'PHAROL, SGPS, S.A.', 'PTPTC0AM0009', 0.75, '20131002', 'XLIS', '20171118_15h06')
('MEDITOR CAPITAL MANAGEMENT', 'PHAROL, SGPS, S.A.', 'PTPTC0AM0009', 1.31, '20130904', 'XLIS', '20171118_15h06')
('MEDITOR CAPITAL MANAGEMENT', 'PHAROL, SGPS, S.A.', 'PTPTC0AM0009', 1.23, '20130830', 'XLIS', '20171118_15h06')
('MEDITOR CAPITAL MANAGEMENT', 'PHAROL, SGPS, S.A.', 'PTPTC0AM0009', 1.1, '20130823', 'XLIS', '20171118_15h06')
('MEDITOR CAPITAL MANAGEMENT', 'PHAROL, SGPS, S.A.', 'PTPTC0AM0009', 1.06, '20130814', 'XLIS', '20171118_15h06')
('MEDITOR CAPITAL MANAGEMENT', 'PHAROL, SGPS, S.A.', 'PTPTC0AM0009', 0.92, '20130114', 'XLIS', '20171118_15h06')
('MEDITOR CAPITAL MANAGEMENT', 'PHAROL, SGPS, S.A.', 'PTPTC0AM0009', 0.86, '20130111', 'XLIS', '20171118_15h06')
('MEDITOR CAPITAL MANAGEMENT', 'PHAROL, SGPS, S.A.', 'PTPTC0AM0009', 0.7, '20130107', 'XLIS', '20171118_15h06')
('MEDITOR CAPITAL MANAGEMENT', 'PHAROL, SGPS, S.A.', 'PTPTC0AM0009', 0.62, '20130102', 'XLIS', '20171118_15h06')
('MEDITOR CAPITAL MANAGEMENT', 'PHAROL, SGPS, S.A.', 'PTPTC0AM0009', 0.57, '20121212', 'XLIS', '20171118_15h06')
('MILLENNIUM INTERNATIONAL MANAGEMENT LP', 'PHAROL, SGPS, S.A.', 'PTPTC0AM0009', 1.0, '20131204', 'XLIS', '20171118_15h06')
('MILLENNIUM INTERNATIONAL MANAGEMENT LP', 'PHAROL, SGPS, S.A.', 'PTPTC0AM0009', 0.92, '20131126', 'XLIS', '20171118_15h06')
('MILLENNIUM INTERNATIONAL MANAGEMENT LP', 'PHAROL, SGPS, S.A.', 'PTPTC0AM0009', 0.8, '20131118', 'XLIS', '20171118_15h06')
('MILLENNIUM INTERNATIONAL MANAGEMENT LP', 'PHAROL, SGPS, S.A.', 'PTPTC0AM0009', 0.79, '20131024', 'XLIS', '20171118_15h06')
('MILLENNIUM INTERNATIONAL MANAGEMENT LP', 'PHAROL, SGPS, S.A.', 'PTPTC0AM0009', 0.8, '20131011', 'XLIS', '20171118_15h06')
('MILLENNIUM INTERNATIONAL MANAGEMENT LP', 'PHAROL, SGPS, S.A.', 'PTPTC0AM0009', 0.7, '20130923', 'XLIS', '20171118_15h06')
('MILLENNIUM INTERNATIONAL MANAGEMENT LP', 'PHAROL, SGPS, S.A.', 'PTPTC0AM0009', 0.69, '20130912', 'XLIS', '20171118_15h06')
('MILLENNIUM INTERNATIONAL MANAGEMENT LP', 'PHAROL, SGPS, S.A.', 'PTPTC0AM0009', 0.7, '20130910', 'XLIS', '20171118_15h06')
('MILLENNIUM INTERNATIONAL MANAGEMENT LP', 'PHAROL, SGPS, S.A.', 'PTPTC0AM0009', 0.62, '20130904', 'XLIS', '20171118_15h06')
('MILLENNIUM INTERNATIONAL MANAGEMENT LP', 'PHAROL, SGPS, S.A.', 'PTPTC0AM0009', 0.51, '20130822', 'XLIS', '20171118_15h06')
('OXFORD ASSET MANAGEMENT', 'PHAROL, SGPS, S.A.', 'PTPTC0AM0009', 0.59, '20161020', 'XLIS', '20171118_15h06')
('OXFORD ASSET MANAGEMENT', 'PHAROL, SGPS, S.A.', 'PTPTC0AM0009', 0.61, '20160915', 'XLIS', '20171118_15h06')
('OXFORD ASSET MANAGEMENT', 'PHAROL, SGPS, S.A.', 'PTPTC0AM0009', 0.59, '20160914', 'XLIS', '20171118_15h06')
('OXFORD ASSET MANAGEMENT', 'PHAROL, SGPS, S.A.', 'PTPTC0AM0009', 0.67, '20160906', 'XLIS', '20171118_15h06')
('OXFORD ASSET MANAGEMENT', 'PHAROL, SGPS, S.A.', 'PTPTC0AM0009', 0.79, '20160830', 'XLIS', '20171118_15h06')
('OXFORD ASSET MANAGEMENT', 'PHAROL, SGPS, S.A.', 'PTPTC0AM0009', 0.89, '20160809', 'XLIS', '20171118_15h06')
('OXFORD ASSET MANAGEMENT', 'PHAROL, SGPS, S.A.', 'PTPTC0AM0009', 0.9, '20160627', 'XLIS', '20171118_15h06')
('OXFORD ASSET MANAGEMENT', 'PHAROL, SGPS, S.A.', 'PTPTC0AM0009', 0.8, '20160623', 'XLIS', '20171118_15h06')
('OXFORD ASSET MANAGEMENT', 'PHAROL, SGPS, S.A.', 'PTPTC0AM0009', 0.7, '20160603', 'XLIS', '20171118_15h06')
('OXFORD ASSET MANAGEMENT', 'PHAROL, SGPS, S.A.', 'PTPTC0AM0009', 0.69, '20160601', 'XLIS', '20171118_15h06')
('OXFORD ASSET MANAGEMENT', 'PHAROL, SGPS, S.A.', 'PTPTC0AM0009', 0.77, '20160525', 'XLIS', '20171118_15h06')
('OXFORD ASSET MANAGEMENT', 'PHAROL, SGPS, S.A.', 'PTPTC0AM0009', 0.89, '20160421', 'XLIS', '20171118_15h06')
('OXFORD ASSET MANAGEMENT', 'PHAROL, SGPS, S.A.', 'PTPTC0AM0009', 0.91, '20160324', 'XLIS', '20171118_15h06')
('OXFORD ASSET MANAGEMENT', 'PHAROL, SGPS, S.A.', 'PTPTC0AM0009', 0.81, '20160310', 'XLIS', '20171118_15h06')
('OXFORD ASSET MANAGEMENT', 'PHAROL, SGPS, S.A.', 'PTPTC0AM0009', 0.7, '20160304', 'XLIS', '20171118_15h06')
('OXFORD ASSET MANAGEMENT', 'PHAROL, SGPS, S.A.', 'PTPTC0AM0009', 0.51, '20160225', 'XLIS', '20171118_15h06')
('PELHAM LONG SHORT MASTER FUND LIMITED', 'PHAROL, SGPS, S.A.', 'PTPTC0AM0009', 0.54, '20140620', 'XLIS', '20171118_15h06')
('PELHAM LONG SHORT MASTER FUND LIMITED', 'PHAROL, SGPS, S.A.', 'PTPTC0AM0009', 0.68, '20140617', 'XLIS', '20171118_15h06')
('PELHAM LONG SHORT MASTER FUND LIMITED', 'PHAROL, SGPS, S.A.', 'PTPTC0AM0009', 0.7, '20140616', 'XLIS', '20171118_15h06')
('PELHAM LONG SHORT MASTER FUND LIMITED', 'PHAROL, SGPS, S.A.', 'PTPTC0AM0009', 0.98, '20140606', 'XLIS', '20171118_15h06')
('PELHAM LONG SHORT MASTER FUND LIMITED', 'PHAROL, SGPS, S.A.', 'PTPTC0AM0009', 1.23, '20130815', 'XLIS', '20171118_15h06')
('PELHAM LONG SHORT MASTER FUND LIMITED', 'PHAROL, SGPS, S.A.', 'PTPTC0AM0009', 1.01, '20130814', 'XLIS', '20171118_15h06')
('PINE RIVER CAPITAL MANAGEMENT L.P.', 'PHAROL, SGPS, S.A.', 'PTPTC0AM0009', 0.55, '20140704', 'XLIS', '20171118_15h06')
('PINE RIVER CAPITAL MANAGEMENT L.P.', 'PHAROL, SGPS, S.A.', 'PTPTC0AM0009', 0.66, '20140703', 'XLIS', '20171118_15h06')
('PINE RIVER CAPITAL MANAGEMENT L.P.', 'PHAROL, SGPS, S.A.', 'PTPTC0AM0009', 1.12, '20140625', 'XLIS', '20171118_15h06')
('PINE RIVER CAPITAL MANAGEMENT L.P.', 'PHAROL, SGPS, S.A.', 'PTPTC0AM0009', 1.01, '20140516', 'XLIS', '20171118_15h06')
('PINE RIVER CAPITAL MANAGEMENT L.P.', 'PHAROL, SGPS, S.A.', 'PTPTC0AM0009', 1.12, '20140513', 'XLIS', '20171118_15h06')
('PINE RIVER CAPITAL MANAGEMENT L.P.', 'PHAROL, SGPS, S.A.', 'PTPTC0AM0009', 1.08, '20140506', 'XLIS', '20171118_15h06')
('PINE RIVER CAPITAL MANAGEMENT L.P.', 'PHAROL, SGPS, S.A.', 'PTPTC0AM0009', 1.1, '20140505', 'XLIS', '20171118_15h06')
('PINE RIVER CAPITAL MANAGEMENT L.P.', 'PHAROL, SGPS, S.A.', 'PTPTC0AM0009', 1.03, '20140428', 'XLIS', '20171118_15h06')
('PINE RIVER CAPITAL MANAGEMENT L.P.', 'PHAROL, SGPS, S.A.', 'PTPTC0AM0009', 0.91, '20140425', 'XLIS', '20171118_15h06')
('PINE RIVER CAPITAL MANAGEMENT L.P.', 'PHAROL, SGPS, S.A.', 'PTPTC0AM0009', 0.61, '20140424', 'XLIS', '20171118_15h06')
('PINE RIVER CAPITAL MANAGEMENT L.P.', 'PHAROL, SGPS, S.A.', 'PTPTC0AM0009', 0.59, '20140423', 'XLIS', '20171118_15h06')
('POLYGON GLOBAL PARTNERS LLP', 'PHAROL, SGPS, S.A.', 'PTPTC0AM0009', 0.55, '20150219', 'XLIS', '20171118_15h06')
('POLYGON GLOBAL PARTNERS LLP', 'PHAROL, SGPS, S.A.', 'PTPTC0AM0009', 0.69, '20150129', 'XLIS', '20171118_15h06')
('POLYGON GLOBAL PARTNERS LLP', 'PHAROL, SGPS, S.A.', 'PTPTC0AM0009', 0.73, '20150123', 'XLIS', '20171118_15h06')
('POLYGON GLOBAL PARTNERS LLP', 'PHAROL, SGPS, S.A.', 'PTPTC0AM0009', 0.66, '20150116', 'XLIS', '20171118_15h06')
('POLYGON GLOBAL PARTNERS LLP', 'PHAROL, SGPS, S.A.', 'PTPTC0AM0009', 0.54, '20141218', 'XLIS', '20171118_15h06')
('SPX EQUITIES GESTÃO DE RECURSOS LTDA.', 'PHAROL, SGPS, S.A.', 'PTPTC0AM0009', 0.5, '20140715', 'XLIS', '20171118_15h06')
('SPX EQUITIES GESTÃO DE RECURSOS LTDA.', 'PHAROL, SGPS, S.A.', 'PTPTC0AM0009', 0.6, '20140606', 'XLIS', '20171118_15h06')
('SPX EQUITIES GESTÃO DE RECURSOS LTDA.', 'PHAROL, SGPS, S.A.', 'PTPTC0AM0009', 0.51, '20140505', 'XLIS', '20171118_15h06')

Rows added: 335

Done.

Deduplicating SourceData from XLIS.db ...

Duplicates:
[]

Rows before: 628


Rows before: 628

Rows deleted: 0

Rows after: 628

Done.

Script ran for 0.23 seconds.

Importing updates of last 60 months into SourceData : XLIS.db.
Checking updates from 20121118 and adding to XLIS.db...


Rows added: 0

Done.

Deduplicating SourceData from XLIS.db ...

Duplicates:
[]

Rows before: 628


Rows before: 628

Rows deleted: 0

Rows after: 628

Done.

Script ran for 0.01 seconds.
