
Importing updates of last 12 months into SourceData : XBRU.db.
Checking updates from 20160712 and adding to XBRU.db...

('gle.be', 'Ablynx', 'BE0003877942', 1.29, '20170412', 'XBRU', '20170712_21h22')
('Hengistbury Investment Partners LLP', 'Colruyt', 'BE0974256852', 0.52, '20170412', 'XBRU', '20170712_21h22')
('Monarch Alternative Capital LP', 'Euronav NV', 'BE0003816338', 1.01, '20170412', 'XBRU', '20170712_21h22')
('JPMorgan Asset Management (UK) Ltd', 'Nyrstar', 'BE0003876936', 0.7, '20170412', 'XBRU', '20170712_21h22')
('Adelphi Capital LLP', 'Ontex', 'BE0974276082', 1.11, '20170412', 'XBRU', '20170712_21h22')
('AQR Capital Management, LLC', 'Telenet', 'BE0003826436', 0.8, '20170412', 'XBRU', '20170712_21h22')
('GSA Capital Partners LLP', 'Celyad', 'BE0974260896', 0.59, '20170508', 'XBRU', '20170712_21h22')
('GSA Capital Partners LLP', 'Celyad', 'BE0974260896', 0.59, '20170509', 'XBRU', '20170712_21h22')

Rows added: 247

Done.

Deduplicating SourceData from XBRU.db ...

Duplicates:
[('GSA Capital Partners LLP', 'Celyad', 0.59, '20170508'), ('GSA Capital Partners LLP', 'Celyad', 0.59, '20170509'), ('Oddo Contrepartie', 'Econocom', 1.45, '20170323'), ('GSA Capital Partners LLP', 'Nyrstar', 0.71, '20161101'), ('GSA Capital Partners LLP', 'Nyrstar', 0.71, '20161102'), ('GSA Capital Partners LLP', 'Nyrstar', 0.71, '20161103')]

Rows before: 38168

holder: GSA Capital Partners LLP // issuer: Celyad // date: 20170508
Short interest: 0.48 vs 0.59
Deleting SI: 0.59
holder: GSA Capital Partners LLP // issuer: Celyad // date: 20170509
Short interest: 0.0 vs 0.59
Deleting SI: 0.59
holder: Oddo Contrepartie // issuer: Econocom // date: 20170323
Short interest: 1.1 vs 1.45
Deleting SI: 1.45
holder: GSA Capital Partners LLP // issuer: Nyrstar // date: 20161101
Short interest: 0.69 vs 0.71
Deleting SI: 0.71
holder: GSA Capital Partners LLP // issuer: Nyrstar // date: 20161102
Short interest: 0.69 vs 0.71
Deleting SI: 0.71
holder: GSA Capital Partners LLP // issuer: Nyrstar // date: 20161103
Short interest: 0.69 vs 0.71
Deleting SI: 0.71

Rows before: 38168

Rows deleted: 6

Rows after: 38162

Done.

Script ran for 13.09 seconds.

Importing updates of last 12 months into SourceData : XAMS.db.
Checking updates from 20160712 and adding to XAMS.db...

('Marshall Wace LLP', 'ARCADIS N.V.', 'NL0006237562', 0.7, '20170406', 'XAMS', '20170712_21h22')
('Marshall Wace LLP', 'ARCADIS N.V.', 'NL0006237562', 0.69, '20170404', 'XAMS', '20170712_21h22')
('Marshall Wace LLP', 'ARCADIS N.V.', 'NL0006237562', 0.7, '20170403', 'XAMS', '20170712_21h22')
('Marshall Wace LLP', 'ARCADIS N.V.', 'NL0006237562', 0.69, '20170330', 'XAMS', '20170712_21h22')
('Lansdowne Partners (UK) LLP', 'ARCADIS N.V.', 'NL0006237562', 1.2, '20170328', 'XAMS', '20170712_21h22')
('Lansdowne Partners (UK) LLP', 'ARCADIS N.V.', 'NL0006237562', 1.11, '20170327', 'XAMS', '20170712_21h22')
('Marshall Wace LLP', 'ARCADIS N.V.', 'NL0006237562', 0.79, '20170310', 'XAMS', '20170712_21h22')
('Marshall Wace LLP', 'ARCADIS N.V.', 'NL0006237562', 0.8, '20170302', 'XAMS', '20170712_21h22')
('Lansdowne Partners (UK) LLP', 'ARCADIS N.V.', 'NL0006237562', 1.0, '20170224', 'XAMS', '20170712_21h22')
('Marshall Wace LLP', 'ARCADIS N.V.', 'NL0006237562', 0.7, '20170222', 'XAMS', '20170712_21h22')
('Marshall Wace LLP', 'ARCADIS N.V.', 'NL0006237562', 0.69, '20170221', 'XAMS', '20170712_21h22')
('Marshall Wace LLP', 'ARCADIS N.V.', 'NL0006237562', 0.7, '20170220', 'XAMS', '20170712_21h22')
('Marshall Wace LLP', 'ARCADIS N.V.', 'NL0006237562', 0.65, '20170216', 'XAMS', '20170712_21h22')
('Lansdowne Partners (UK) LLP', 'ARCADIS N.V.', 'NL0006237562', 0.9, '20170124', 'XAMS', '20170712_21h22')
('Marshall Wace LLP', 'ARCADIS N.V.', 'NL0006237562', 0.59, '20170113', 'XAMS', '20170712_21h22')
('Lansdowne Partners (UK) LLP', 'ARCADIS N.V.', 'NL0006237562', 0.8, '20170112', 'XAMS', '20170712_21h22')
('Marshall Wace LLP', 'ARCADIS N.V.', 'NL0006237562', 0.68, '20170110', 'XAMS', '20170712_21h22')
('Marshall Wace LLP', 'ARCADIS N.V.', 'NL0006237562', 0.74, '20170109', 'XAMS', '20170712_21h22')
('Lansdowne Partners (UK) LLP', 'ARCADIS N.V.', 'NL0006237562', 0.71, '20170104', 'XAMS', '20170712_21h22')
('Marshall Wace LLP', 'ARCADIS N.V.', 'NL0006237562', 0.88, '20170104', 'XAMS', '20170712_21h22')
('Lansdowne Partners (UK) LLP', 'ARCADIS N.V.', 'NL0006237562', 0.63, '20170103', 'XAMS', '20170712_21h22')
('Lansdowne Partners (UK) LLP', 'ARCADIS N.V.', 'NL0006237562', 0.57, '20170102', 'XAMS', '20170712_21h22')
('Marshall Wace LLP', 'ARCADIS N.V.', 'NL0006237562', 0.99, '20161230', 'XAMS', '20170712_21h22')
('Marshall Wace LLP', 'ARCADIS N.V.', 'NL0006237562', 1.0, '20161228', 'XAMS', '20170712_21h22')
('Marshall Wace LLP', 'ARCADIS N.V.', 'NL0006237562', 0.98, '20161214', 'XAMS', '20170712_21h22')
('Marshall Wace LLP', 'ARCADIS N.V.', 'NL0006237562', 1.0, '20161123', 'XAMS', '20170712_21h22')
('Marshall Wace LLP', 'ARCADIS N.V.', 'NL0006237562', 0.95, '20161114', 'XAMS', '20170712_21h22')
('Marshall Wace LLP', 'ARCADIS N.V.', 'NL0006237562', 0.83, '20161110', 'XAMS', '20170712_21h22')
('Lucerne Capital Management, L.P.', 'ARCADIS N.V.', 'NL0006237562', 0.68, '20161109', 'XAMS', '20170712_21h22')
('Marshall Wace LLP', 'ARCADIS N.V.', 'NL0006237562', 0.72, '20161108', 'XAMS', '20170712_21h22')
('Marshall Wace LLP', 'ARCADIS N.V.', 'NL0006237562', 0.61, '20161101', 'XAMS', '20170712_21h22')
('Marshall Wace LLP', 'ARCADIS N.V.', 'NL0006237562', 0.59, '20161027', 'XAMS', '20170712_21h22')
('Marshall Wace LLP', 'AEGON N.V.', 'NL0000303709', 0.52, '20170411', 'XAMS', '20170712_21h22')
('BlackRock Institutional Trust Company, National Association', 'SBM Offshore N.V.', 'NL0000360618', 0.65, '20170405', 'XAMS', '20170712_21h22')
('Kuvari Partners LLP', 'ARCADIS N.V.', 'NL0006237562', 0.49, '20170404', 'XAMS', '20170712_21h22')
('WorldQuant, LLC', 'ARCADIS N.V.', 'NL0006237562', 0.68, '20170404', 'XAMS', '20170712_21h22')
('Kuvari Partners LLP', 'ARCADIS N.V.', 'NL0006237562', 0.63, '20170403', 'XAMS', '20170712_21h22')
('BlackRock Institutional Trust Company, National Association', 'SBM Offshore N.V.', 'NL0000360618', 0.51, '20170331', 'XAMS', '20170712_21h22')
('CapeView Capital LLP', 'ARCADIS N.V.', 'NL0006237562', 0.48, '20170329', 'XAMS', '20170712_21h22')
('Dalton Strategic Partnership LLP', 'ARCADIS N.V.', 'NL0006237562', 0.59, '20170328', 'XAMS', '20170712_21h22')
('CapeView Capital LLP', 'ARCADIS N.V.', 'NL0006237562', 0.5, '20170327', 'XAMS', '20170712_21h22')
('WorldQuant, LLC', 'ARCADIS N.V.', 'NL0006237562', 0.71, '20170322', 'XAMS', '20170712_21h22')
('CapeView Capital LLP', 'ARCADIS N.V.', 'NL0006237562', 0.49, '20170321', 'XAMS', '20170712_21h22')
('WorldQuant, LLC', 'ARCADIS N.V.', 'NL0006237562', 0.62, '20170315', 'XAMS', '20170712_21h22')
('Kuvari Partners LLP', 'ARCADIS N.V.', 'NL0006237562', 0.77, '20170313', 'XAMS', '20170712_21h22')
('Kuvari Partners LLP', 'ARCADIS N.V.', 'NL0006237562', 0.85, '20170310', 'XAMS', '20170712_21h22')
('Dalton Strategic Partnership LLP', 'ARCADIS N.V.', 'NL0006237562', 0.62, '20170309', 'XAMS', '20170712_21h22')
('WorldQuant, LLC', 'ARCADIS N.V.', 'NL0006237562', 0.51, '20170307', 'XAMS', '20170712_21h22')
('Dalton Strategic Partnership LLP', 'ARCADIS N.V.', 'NL0006237562', 0.52, '20170306', 'XAMS', '20170712_21h22')
('Kuvari Partners LLP', 'ARCADIS N.V.', 'NL0006237562', 0.94, '20170301', 'XAMS', '20170712_21h22')
('Kuvari Partners LLP', 'ARCADIS N.V.', 'NL0006237562', 1.02, '20170224', 'XAMS', '20170712_21h22')
('CapeView Capital LLP', 'ARCADIS N.V.', 'NL0006237562', 0.57, '20170221', 'XAMS', '20170712_21h22')
('TT International', 'ARCADIS N.V.', 'NL0006237562', 0.0, '20170221', 'XAMS', '20170712_21h22')
('Susquehanna International Securities Limited', 'Heijmans N.V.', 'NL0009269109', 0.0, '20170217', 'XAMS', '20170712_21h22')
('Kuvari Partners LLP', 'ARCADIS N.V.', 'NL0006237562', 1.16, '20170216', 'XAMS', '20170712_21h22')
('Susquehanna International Securities Limited', 'Heijmans N.V.', 'NL0009269109', 0.59, '20170216', 'XAMS', '20170712_21h22')
('AQR Capital Management, LLC', 'AEGON N.V.', 'NL0000303709', 0.48, '20170213', 'XAMS', '20170712_21h22')
('BlackRock Institutional Trust Company, National Association', 'Wereldhave N.V.', 'NL0000289213', 0.48, '20170208', 'XAMS', '20170712_21h22')
('BlackRock Institutional Trust Company, National Association', 'Wereldhave N.V.', 'NL0000289213', 0.59, '20170125', 'XAMS', '20170712_21h22')
('Kuvari Partners LLP', 'ARCADIS N.V.', 'NL0006237562', 0.93, '20170124', 'XAMS', '20170712_21h22')
('Susquehanna International Securities Limited', 'Heijmans N.V.', 'NL0009269109', 0.36, '20170119', 'XAMS', '20170712_21h22')
('Susquehanna International Securities Limited', 'Heijmans N.V.', 'NL0009269109', 0.57, '20170118', 'XAMS', '20170712_21h22')
('Kuvari Partners LLP', 'ARCADIS N.V.', 'NL0006237562', 0.83, '20170117', 'XAMS', '20170712_21h22')
('Susquehanna International Securities Limited', 'Heijmans N.V.', 'NL0009269109', 0.6, '20170117', 'XAMS', '20170712_21h22')
('Susquehanna International Securities Limited', 'Heijmans N.V.', 'NL0009269109', 0.54, '20170113', 'XAMS', '20170712_21h22')
('TT International', 'ARCADIS N.V.', 'NL0006237562', 0.74, '20170113', 'XAMS', '20170712_21h22')
('AQR Capital Management, LLC', 'AEGON N.V.', 'NL0000303709', 0.59, '20170112', 'XAMS', '20170712_21h22')
('Susquehanna International Securities Limited', 'Heijmans N.V.', 'NL0009269109', 0.62, '20170112', 'XAMS', '20170712_21h22')
('BlackRock Institutional Trust Company, National Association', 'SBM Offshore N.V.', 'NL0000360618', 0.49, '20170110', 'XAMS', '20170712_21h22')
('BlackRock Institutional Trust Company, National Association', 'Wereldhave N.V.', 'NL0000289213', 0.68, '20170110', 'XAMS', '20170712_21h22')
('Susquehanna International Securities Limited', 'Heijmans N.V.', 'NL0009269109', 0.59, '20170110', 'XAMS', '20170712_21h22')
('Kuvari Partners LLP', 'ARCADIS N.V.', 'NL0006237562', 0.7, '20170109', 'XAMS', '20170712_21h22')
('TT International', 'ARCADIS N.V.', 'NL0006237562', 0.59, '20170106', 'XAMS', '20170712_21h22')
('Susquehanna International Securities Limited', 'Heijmans N.V.', 'NL0009269109', 0.64, '20170104', 'XAMS', '20170712_21h22')
('Susquehanna International Securities Limited', 'Heijmans N.V.', 'NL0009269109', 0.55, '20170103', 'XAMS', '20170712_21h22')
('Kuvari Partners LLP', 'ARCADIS N.V.', 'NL0006237562', 0.63, '20170102', 'XAMS', '20170712_21h22')
('TT International', 'ARCADIS N.V.', 'NL0006237562', 0.42, '20170102', 'XAMS', '20170712_21h22')
('Susquehanna International Securities Limited', 'Heijmans N.V.', 'NL0009269109', 0.0, '20161219', 'XAMS', '20170712_21h22')
('Susquehanna International Securities Limited', 'Heijmans N.V.', 'NL0009269109', 0.67, '20161216', 'XAMS', '20170712_21h22')
('Susquehanna International Securities Limited', 'Heijmans N.V.', 'NL0009269109', 0.59, '20161215', 'XAMS', '20170712_21h22')
('TT International', 'ARCADIS N.V.', 'NL0006237562', 1.05, '20161215', 'XAMS', '20170712_21h22')
('Susquehanna International Securities Limited', 'Heijmans N.V.', 'NL0009269109', 0.44, '20161214', 'XAMS', '20170712_21h22')
('TT International', 'ARCADIS N.V.', 'NL0006237562', 0.97, '20161214', 'XAMS', '20170712_21h22')
('BlackRock Institutional Trust Company, National Association', 'SBM Offshore N.V.', 'NL0000360618', 0.54, '20161213', 'XAMS', '20170712_21h22')
('BlackRock Institutional Trust Company, National Association', 'Wereldhave N.V.', 'NL0000289213', 0.7, '20161213', 'XAMS', '20170712_21h22')
('BlackRock Institutional Trust Company, National Association', 'SBM Offshore N.V.', 'NL0000360618', 0.49, '20161212', 'XAMS', '20170712_21h22')
('Susquehanna International Securities Limited', 'Heijmans N.V.', 'NL0009269109', 0.54, '20161212', 'XAMS', '20170712_21h22')
('AQR Capital Management, LLC', 'AEGON N.V.', 'NL0000303709', 0.69, '20161207', 'XAMS', '20170712_21h22')
('TT International', 'ARCADIS N.V.', 'NL0006237562', 0.84, '20161206', 'XAMS', '20170712_21h22')
('WorldQuant, LLC', 'ARCADIS N.V.', 'NL0006237562', 0.49, '20161130', 'XAMS', '20170712_21h22')
('BlackRock Institutional Trust Company, National Association', 'SBM Offshore N.V.', 'NL0000360618', 0.52, '20161128', 'XAMS', '20170712_21h22')
('BlackRock Institutional Trust Company, National Association', 'Wereldhave N.V.', 'NL0000289213', 0.64, '20161125', 'XAMS', '20170712_21h22')
('BlackRock Institutional Trust Company, National Association', 'Wereldhave N.V.', 'NL0000289213', 0.59, '20161124', 'XAMS', '20170712_21h22')
('TT International', 'ARCADIS N.V.', 'NL0006237562', 0.94, '20161124', 'XAMS', '20170712_21h22')
('BlackRock Institutional Trust Company, National Association', 'Wereldhave N.V.', 'NL0000289213', 0.6, '20161123', 'XAMS', '20170712_21h22')
('WorldQuant, LLC', 'ARCADIS N.V.', 'NL0006237562', 0.5, '20161121', 'XAMS', '20170712_21h22')
('BlackRock Institutional Trust Company, National Association', 'Wereldhave N.V.', 'NL0000289213', 0.5, '20161116', 'XAMS', '20170712_21h22')
('TT International', 'ARCADIS N.V.', 'NL0006237562', 0.86, '20161114', 'XAMS', '20170712_21h22')
('TT International', 'ARCADIS N.V.', 'NL0006237562', 0.92, '20161111', 'XAMS', '20170712_21h22')
('BlackRock Institutional Trust Company, National Association', 'Wereldhave N.V.', 'NL0000289213', 0.49, '20161102', 'XAMS', '20170712_21h22')
('TT International', 'ARCADIS N.V.', 'NL0006237562', 1.0, '20161102', 'XAMS', '20170712_21h22')
('TT International', 'ARCADIS N.V.', 'NL0006237562', 0.93, '20161027', 'XAMS', '20170712_21h22')
('BlackRock Institutional Trust Company, National Association', 'SBM Offshore N.V.', 'NL0000360618', 0.49, '20161026', 'XAMS', '20170712_21h22')
('BlackRock Institutional Trust Company, National Association', 'Wereldhave N.V.', 'NL0000289213', 0.5, '20161025', 'XAMS', '20170712_21h22')
('Marshall Wace LLP', 'ARCADIS N.V.', 'NL0006237562', 0.48, '20161020', 'XAMS', '20170712_21h22')
('Marshall Wace LLP', 'ARCADIS N.V.', 'NL0006237562', 0.5, '20161019', 'XAMS', '20170712_21h22')
('BlackRock Institutional Trust Company, National Association', 'SBM Offshore N.V.', 'NL0000360618', 0.53, '20161017', 'XAMS', '20170712_21h22')
('(DELETE)D.E. Shaw & Co., L.P.', 'SBM Offshore N.V.', 'NL0000360618', 0.49, '20161012', 'XAMS', '20170712_21h22')
('AQR Capital Management, LLC', 'AEGON N.V.', 'NL0000303709', 0.7, '20161006', 'XAMS', '20170712_21h22')
('(DELETE)D.E. Shaw & Co., L.P.', 'SBM Offshore N.V.', 'NL0000360618', 0.58, '20160929', 'XAMS', '20170712_21h22')
('AQR Capital Management, LLC', 'AEGON N.V.', 'NL0000303709', 0.6, '20160916', 'XAMS', '20170712_21h22')
('(DELETE)D.E. Shaw & Co., L.P.', 'SBM Offshore N.V.', 'NL0000360618', 0.69, '20160908', 'XAMS', '20170712_21h22')
('BlackRock Institutional Trust Company, National Association', 'BinckBank N.V.', 'NL0000335578', 0.48, '20160831', 'XAMS', '20170712_21h22')
('(DELETE)D.E. Shaw & Co., L.P.', 'SBM Offshore N.V.', 'NL0000360618', 0.79, '20160830', 'XAMS', '20170712_21h22')
('BlackRock Investment Management (UK) Limited', 'ARCADIS N.V.', 'NL0006237562', 0.46, '20160829', 'XAMS', '20170712_21h22')
('AQR Capital Management, LLC', 'AEGON N.V.', 'NL0000303709', 0.5, '20160824', 'XAMS', '20170712_21h22')
('Basso Capital Management, L.P', 'Aperam', 'LU0569974404', 0.38, '20160823', 'XAMS', '20170712_21h22')
('BlackRock Investment Management (UK) Limited', 'ARCADIS N.V.', 'NL0006237562', 0.55, '20160823', 'XAMS', '20170712_21h22')
('(DELETE)D.E. Shaw & Co., L.P.', 'SBM Offshore N.V.', 'NL0000360618', 0.89, '20160815', 'XAMS', '20170712_21h22')
('BlackRock Institutional Trust Company, National Association', 'SBM Offshore N.V.', 'NL0000360618', 0.47, '20160810', 'XAMS', '20170712_21h22')
('BlackRock Investment Management (UK) Limited', 'ARCADIS N.V.', 'NL0006237562', 0.68, '20160808', 'XAMS', '20170712_21h22')
('BlackRock Institutional Trust Company, National Association', 'SBM Offshore N.V.', 'NL0000360618', 0.5, '20160803', 'XAMS', '20170712_21h22')
('(DELETE)D.E. Shaw & Co., L.P.', 'SBM Offshore N.V.', 'NL0000360618', 0.99, '20160802', 'XAMS', '20170712_21h22')
('AQR Capital Management, LLC', 'Koninklijke Ahold Delhaize N.V.', 'NL0010672325', 0.0, '20160725', 'XAMS', '20170712_21h22')
('Carlson Capital UK LLP', 'Koninklijke Ahold Delhaize N.V.', 'NL0010672325', 0.0, '20160725', 'XAMS', '20170712_21h22')
('Syquant Capital', 'Koninklijke Ahold Delhaize N.V.', 'NL0010672325', 0.0, '20160725', 'XAMS', '20170712_21h22')
('BlackRock Investment Management (UK) Limited', 'ARCADIS N.V.', 'NL0006237562', 0.79, '20160722', 'XAMS', '20170712_21h22')
('(DELETE)D.E. Shaw & Co., L.P.', 'SBM Offshore N.V.', 'NL0000360618', 1.09, '20160720', 'XAMS', '20170712_21h22')
('BlackRock Institutional Trust Company, National Association', 'BinckBank N.V.', 'NL0000335578', 0.59, '20160720', 'XAMS', '20170712_21h22')
('(DELETE)D.E. Shaw & Co., L.P.', 'Gemalto N.V.', 'NL0000400653', 0.49, '20160715', 'XAMS', '20170712_21h22')
('Pine River Capital Management L.P.', 'Koninklijke Ahold Delhaize N.V.', 'NL0010672325', 0.45, '20160714', 'XAMS', '20170712_21h22')
('Syquant Capital', 'Koninklijke Ahold Delhaize N.V.', 'NL0010672325', 0.54, '20160714', 'XAMS', '20170712_21h22')
('(DELETE)D.E. Shaw & Co., L.P.', 'SBM Offshore N.V.', 'NL0000360618', 1.19, '20160713', 'XAMS', '20170712_21h22')
('Pine River Capital Management L.P.', 'Koninklijke Ahold Delhaize N.V.', 'NL0010672325', 0.92, '20160713', 'XAMS', '20170712_21h22')

Rows added: 134

Done.

Deduplicating SourceData from XAMS.db ...

Duplicates:
[('AQR Capital Management, LLC', 'Koninklijke Ahold Delhaize N.V.', 0.0, '20160725')]

Rows before: 6565

holder: AQR Capital Management, LLC // issuer: Koninklijke Ahold Delhaize N.V. // date: 20160725
Short interest: 0.55 vs 0.0
Deleting SI: 0.55

Rows before: 6565

Rows deleted: 1

Rows after: 6564

Done.

Script ran for 0.47 seconds.

Importing updates of last 12 months into SourceData : XPAR.db.
Checking updates from 20160712 and adding to XPAR.db...

('AQR CAPITAL MANAGEMENT, LLC', 'BOLLORE', 'FR0000039299', 0.69, '20170406', 'XPAR', '20170712_21h22')
('KAIROS INVESTMENT MANAGEMENT LIMITED', 'BOURBON', 'FR0004548873', 0.8, '20170322', 'XPAR', '20170712_21h22')
('OCEANIC OPPORTUNITIES MASTER FUND L.P.', 'CGG', 'FR0013181864', 0.79, '20170329', 'XPAR', '20170712_21h22')
('CITADEL ADVISORS II LLC', 'ETABLISSEMENTS MAUREL ET PROM', 'FR0000051070', 0.58, '20170411', 'XPAR', '20170712_21h22')
('BLACKROCK INVESTMENT MANAGEMENT UK LIMITED', 'GAZTRANSPORT ET TECHNIGAZ', 'FR0011726835', 2.0, '20170301', 'XPAR', '20170712_21h22')
('MARSHALL WACE LLP', 'GENFIT', 'FR0004163111', 1.15, '20170405', 'XPAR', '20170712_21h22')
('BLACKROCK INVESTMENT MANAGEMENT UK LIMITED', 'GUERBET', 'FR0000032526', 0.5, '20170405', 'XPAR', '20170712_21h22')
('COLTRANE MASTER FUND, L.P.', 'NEOPOST S.A.', 'FR0000120560', 1.3, '20170328', 'XPAR', '20170712_21h22')
('CQS UK LLP', 'ORPEA', 'FR0000184798', 2.95, '20170327', 'XPAR', '20170712_21h22')
('MANIKAY PARTNERS LLC', 'TECHNIP', 'FR0000131708', 0.55, '20161205', 'XPAR', '20170712_21h22')
('AQR CAPITAL MANAGEMENT, LLC', 'ACCOR', 'FR0000120404', 1.7, '20170317', 'XPAR', '20170712_21h22')
('BLACKROCK INVESTMENT MANAGEMENT UK LIMITED', 'AIR FRANCE-KLM', 'FR0000031122', 0.98, '20170309', 'XPAR', '20170712_21h22')
('BLACKROCK INVESTMENT MANAGEMENT UK LIMITED', 'AIR FRANCE-KLM', 'FR0000031122', 1.08, '20170308', 'XPAR', '20170712_21h22')
('BLACKROCK INVESTMENT MANAGEMENT UK LIMITED', 'AIR FRANCE-KLM', 'FR0000031122', 1.39, '20170306', 'XPAR', '20170712_21h22')
('BLACKROCK INVESTMENT MANAGEMENT UK LIMITED', 'AIR FRANCE-KLM', 'FR0000031122', 1.53, '20170301', 'XPAR', '20170712_21h22')
('GLG PARTNERS', 'AIR FRANCE-KLM', 'FR0000031122', 0.41, '20170313', 'XPAR', '20170712_21h22')
('GLG PARTNERS', 'AIR FRANCE-KLM', 'FR0000031122', 0.54, '20170308', 'XPAR', '20170712_21h22')
('MARSHALL WACE LLP', 'AIR FRANCE-KLM', 'FR0000031122', 1.23, '20170412', 'XPAR', '20170712_21h22')
('MARSHALL WACE LLP', 'AIR FRANCE-KLM', 'FR0000031122', 1.37, '20170411', 'XPAR', '20170712_21h22')
('MARSHALL WACE LLP', 'AIR FRANCE-KLM', 'FR0000031122', 1.41, '20170406', 'XPAR', '20170712_21h22')
('MARSHALL WACE LLP', 'AIR FRANCE-KLM', 'FR0000031122', 1.39, '20170314', 'XPAR', '20170712_21h22')
('MARSHALL WACE LLP', 'AIR FRANCE-KLM', 'FR0000031122', 1.45, '20170310', 'XPAR', '20170712_21h22')
('MARSHALL WACE LLP', 'AIR FRANCE-KLM', 'FR0000031122', 1.53, '20170309', 'XPAR', '20170712_21h22')
('MARSHALL WACE LLP', 'AIR FRANCE-KLM', 'FR0000031122', 1.69, '20170306', 'XPAR', '20170712_21h22')
('MARSHALL WACE LLP', 'AIR FRANCE-KLM', 'FR0000031122', 1.78, '20170302', 'XPAR', '20170712_21h22')
('MARSHALL WACE LLP', 'AIR FRANCE-KLM', 'FR0000031122', 1.87, '20170301', 'XPAR', '20170712_21h22')
('MARSHALL WACE LLP', 'AIR FRANCE-KLM', 'FR0000031122', 1.98, '20170228', 'XPAR', '20170712_21h22')
('CITADEL ADVISORS LLC', 'ARKEMA', 'FR0010313833', 0.47, '20170314', 'XPAR', '20170712_21h22')
('CITADEL ADVISORS LLC', 'ARKEMA', 'FR0010313833', 0.5, '20170303', 'XPAR', '20170712_21h22')
('CITADEL EUROPE LLP', 'ARKEMA', 'FR0010313833', 0.8, '20170407', 'XPAR', '20170712_21h22')
('CITADEL EUROPE LLP', 'ARKEMA', 'FR0010313833', 0.72, '20170331', 'XPAR', '20170712_21h22')
('CITADEL EUROPE LLP', 'ARKEMA', 'FR0010313833', 0.62, '20170330', 'XPAR', '20170712_21h22')
('CITADEL EUROPE LLP', 'ARKEMA', 'FR0010313833', 0.49, '20170317', 'XPAR', '20170712_21h22')
('CITADEL EUROPE LLP', 'ARKEMA', 'FR0010313833', 0.69, '20170315', 'XPAR', '20170712_21h22')
('CITADEL EUROPE LLP', 'ARKEMA', 'FR0010313833', 0.79, '20170314', 'XPAR', '20170712_21h22')
('CITADEL EUROPE LLP', 'ARKEMA', 'FR0010313833', 0.86, '20170313', 'XPAR', '20170712_21h22')
('CITADEL EUROPE LLP', 'ARKEMA', 'FR0010313833', 0.92, '20170303', 'XPAR', '20170712_21h22')
('HIGHBRIDGE CAPITAL MANAGEMENT LLC', 'AROUNDTOWN PROPERTY HOLDINGS', 'CY0105562116', 1.56, '20170412', 'XPAR', '20170712_21h22')
('HIGHBRIDGE CAPITAL MANAGEMENT LLC', 'AROUNDTOWN PROPERTY HOLDINGS', 'CY0105562116', 1.32, '20170405', 'XPAR', '20170712_21h22')
('HIGHBRIDGE CAPITAL MANAGEMENT LLC', 'AROUNDTOWN PROPERTY HOLDINGS', 'CY0105562116', 1.22, '20170403', 'XPAR', '20170712_21h22')
('HIGHBRIDGE CAPITAL MANAGEMENT LLC', 'AROUNDTOWN PROPERTY HOLDINGS', 'CY0105562116', 0.74, '20170328', 'XPAR', '20170712_21h22')
('HIGHBRIDGE CAPITAL MANAGEMENT LLC', 'AROUNDTOWN PROPERTY HOLDINGS', 'CY0105562116', 0.59, '20170327', 'XPAR', '20170712_21h22')
('MYRIAD OPPORTUNITIES MASTER FUND LIMITED', 'AROUNDTOWN PROPERTY HOLDINGS', 'CY0105562116', 0.44, '20170328', 'XPAR', '20170712_21h22')
('MYRIAD OPPORTUNITIES MASTER FUND LIMITED', 'AROUNDTOWN PROPERTY HOLDINGS', 'CY0105562116', 0.5, '20170320', 'XPAR', '20170712_21h22')
('OCH-ZIFF MANAGEMENT EUROPE LIMITED', 'AROUNDTOWN PROPERTY HOLDINGS', 'CY0105562116', 0.9, '20170404', 'XPAR', '20170712_21h22')
('OCH-ZIFF MANAGEMENT EUROPE LIMITED', 'AROUNDTOWN PROPERTY HOLDINGS', 'CY0105562116', 0.89, '20170403', 'XPAR', '20170712_21h22')
('OCH-ZIFF MANAGEMENT EUROPE LIMITED', 'AROUNDTOWN PROPERTY HOLDINGS', 'CY0105562116', 0.9, '20170331', 'XPAR', '20170712_21h22')
('OCH-ZIFF MANAGEMENT EUROPE LIMITED', 'AROUNDTOWN PROPERTY HOLDINGS', 'CY0105562116', 0.85, '20170316', 'XPAR', '20170712_21h22')
('OCH-ZIFF MANAGEMENT EUROPE LIMITED', 'AROUNDTOWN PROPERTY HOLDINGS', 'CY0105562116', 0.91, '20170306', 'XPAR', '20170712_21h22')
('PINE RIVER CAPITAL MANAGEMENT L.P.', 'AROUNDTOWN PROPERTY HOLDINGS', 'CY0105562116', 0.09, '20170411', 'XPAR', '20170712_21h22')
('PINE RIVER CAPITAL MANAGEMENT L.P.', 'AROUNDTOWN PROPERTY HOLDINGS', 'CY0105562116', 0.85, '20170410', 'XPAR', '20170712_21h22')
('PINE RIVER CAPITAL MANAGEMENT L.P.', 'AROUNDTOWN PROPERTY HOLDINGS', 'CY0105562116', 0.77, '20170406', 'XPAR', '20170712_21h22')
